Startup_ID,Startup_Name,Industry,Funding_Stage,Funding_Amount_USD,Funding_Date,Country,Investor_Type,Employee_Size,Valuation_USD
3290,Startup_3290,CleanTech,Series C,23069057,2017-04-03,Singapore,Angel,201-500,199687410
3291,Startup_3291,AgriTech,Series C,39658004,2025-10-20,India,Accelerator,51-200,184333698
3292,Startup_3292,CleanTech,Series A,7056423,2018-06-07,Australia,Angel,51-200,20114603
3293,Startup_3293,FinTech,Series C,43103468,2019-02-09,Australia,Corporate,500+,20538168
3294,Startup_3294,E-commerce,Series B,527563,2022-03-11,Australia,VC,201-500,220322468
3295,Startup_3295,CleanTech,Seed,8610871,2024-02-07,Australia,Angel,51-200,380391482
3296,Startup_3296,AI,Pre-Seed,28628626,2019-01-13,USA,Private Equity,500+,190889635
3297,Startup_3297,SaaS,Series A,3072488,2022-07-16,India,Accelerator,500+,270758931
3298,Startup_3298,AI,Seed,21534799,2021-05-26,Australia,Private Equity,51-200,211045106
3299,Startup_3299,HealthTech,Pre-Seed,17532130,2025-10-21,India,Angel,1-10,333391950
3300,Startup_3300,E-commerce,Pre-Seed,4560465,2019-02-07,Singapore,Private Equity,1-10,319607927
3301,Startup_3301,SaaS,Pre-Seed,29131664,2024-08-31,USA,Accelerator,11-50,164787209
3302,Startup_3302,AI,IPO,21466125,2020-12-16,UK,VC,1-10,247869499
3303,Startup_3303,FinTech,Seed,17555882,2017-10-05,UK,Private Equity,1-10,460988032
3304,Startup_3304,AgriTech,Series A,45614076,2016-02-03,Singapore,Corporate,500+,133336770
3305,Startup_3305,HealthTech,Series A,9043526,2020-04-13,USA,Accelerator,500+,344570769
3306,Startup_3306,E-commerce,Pre-Seed,9429583,2022-10-29,Germany,Accelerator,51-200,252122415
3307,Startup_3307,HealthTech,Seed,20621362,2024-05-24,Canada,Corporate,51-200,389192235
3308,Startup_3308,FinTech,IPO,38989624,2021-01-10,Singapore,Angel,500+,339050223
3309,Startup_3309,E-commerce,Pre-Seed,36164341,2018-01-29,India,Corporate,51-200,283143914
3310,Startup_3310,HealthTech,Series C,33536211,2018-06-24,Singapore,Angel,500+,268964298
3311,Startup_3311,EdTech,Series A,28105952,2024-11-14,Canada,VC,1-10,71051195
3312,Startup_3312,FinTech,Series B,9151949,2020-10-05,Singapore,Angel,51-200,478513526
3313,Startup_3313,FinTech,Pre-Seed,17762052,2022-12-25,USA,VC,1-10,310726037
3314,Startup_3314,FinTech,Series C,14887972,2023-05-13,India,VC,11-50,91382669
3315,Startup_3315,EdTech,Series A,40140223,2021-07-26,Canada,Corporate,51-200,106153968
3316,Startup_3316,EdTech,IPO,42519022,2020-05-16,Australia,VC,500+,411620530
3317,Startup_3317,AI,Seed,5420607,2020-04-02,UK,Angel,500+,208273002
3318,Startup_3318,SaaS,Series A,42997221,2018-01-05,Germany,Private Equity,11-50,383327843
3319,Startup_3319,AgriTech,Seed,4070362,2022-04-12,Singapore,Accelerator,500+,102230249
3320,Startup_3320,HealthTech,Seed,49644510,2017-03-23,Singapore,Accelerator,1-10,84594202
3321,Startup_3321,AI,IPO,11098817,2023-10-28,Canada,Angel,500+,271657174
3322,Startup_3322,HealthTech,IPO,4676940,2018-05-09,Germany,Private Equity,11-50,46480707
3323,Startup_3323,AgriTech,Pre-Seed,47611353,2022-10-11,Singapore,VC,201-500,383692765
3324,Startup_3324,SaaS,Pre-Seed,41047349,2021-06-12,UK,Angel,201-500,498702858
3325,Startup_3325,EdTech,Series A,49989892,2023-10-02,Canada,VC,1-10,291414342
3326,Startup_3326,SaaS,IPO,33051263,2022-03-30,USA,Corporate,201-500,156650771
3327,Startup_3327,EdTech,Series C,2719086,2021-08-19,India,Private Equity,500+,483754331
3328,Startup_3328,AgriTech,Series A,20407412,2025-11-17,UK,Accelerator,11-50,269225374
3329,Startup_3329,SaaS,Series B,14844011,2021-08-25,Germany,Angel,1-10,209148917
3330,Startup_3330,AI,Seed,44101102,2021-09-22,Germany,Accelerator,201-500,106467809
3331,Startup_3331,E-commerce,Seed,36185949,2016-08-10,UK,VC,500+,477776474
3332,Startup_3332,AI,Pre-Seed,41703974,2018-07-10,Australia,VC,500+,401825280
3333,Startup_3333,HealthTech,Series C,15524959,2017-08-03,USA,Corporate,51-200,281525718
3334,Startup_3334,AI,IPO,31651688,2023-04-14,Singapore,VC,51-200,168515087
3335,Startup_3335,AgriTech,IPO,33106678,2019-07-15,USA,VC,11-50,452268493
3336,Startup_3336,FinTech,Pre-Seed,38456465,2016-01-30,Singapore,Accelerator,1-10,35438243
3337,Startup_3337,HealthTech,Series B,49751669,2019-09-22,Singapore,Accelerator,201-500,302252146
3338,Startup_3338,SaaS,Series A,29757366,2024-02-25,Germany,Angel,201-500,413396829
3339,Startup_3339,HealthTech,Series A,49825474,2025-01-02,Singapore,Angel,500+,482368440
3340,Startup_3340,E-commerce,Series C,37797751,2018-07-03,UK,VC,201-500,464266974
3341,Startup_3341,EdTech,Pre-Seed,30948410,2019-01-07,Australia,Private Equity,11-50,62433941
3342,Startup_3342,SaaS,Pre-Seed,44377743,2020-05-21,Singapore,Angel,51-200,498441877
3343,Startup_3343,CleanTech,Series B,20139955,2020-06-18,UK,VC,500+,95972878
3344,Startup_3344,HealthTech,Series A,32123871,2020-05-16,India,Accelerator,1-10,59166124
3345,Startup_3345,SaaS,Pre-Seed,47172424,2016-01-03,Germany,Corporate,500+,478843805
3346,Startup_3346,SaaS,IPO,9746337,2017-02-18,USA,Accelerator,201-500,447157522
3347,Startup_3347,SaaS,Series C,43461002,2018-05-04,Canada,Accelerator,11-50,226729461
3348,Startup_3348,EdTech,Series A,38394932,2024-01-20,USA,Corporate,1-10,2714273
3349,Startup_3349,CleanTech,Series B,48569009,2021-09-30,USA,Accelerator,500+,90218210
3350,Startup_3350,AgriTech,Series C,33348188,2020-10-09,Australia,Angel,201-500,339069453
3351,Startup_3351,AI,Seed,48325229,2019-08-02,Canada,Accelerator,500+,428020669
3352,Startup_3352,SaaS,IPO,18749460,2023-10-04,Australia,Corporate,1-10,333760291
3353,Startup_3353,FinTech,Series B,36463713,2025-05-02,Germany,VC,201-500,310123215
3354,Startup_3354,AgriTech,Series C,48940445,2020-08-29,Singapore,VC,51-200,143967434
3355,Startup_3355,E-commerce,Pre-Seed,31305180,2016-11-01,India,VC,1-10,306770172
3356,Startup_3356,EdTech,Seed,25142678,2023-03-04,USA,Corporate,51-200,76253824
3357,Startup_3357,HealthTech,Series B,23844631,2018-05-20,Australia,Corporate,51-200,304618796
3358,Startup_3358,EdTech,Pre-Seed,3019137,2023-04-19,Singapore,Angel,201-500,128666318
3359,Startup_3359,HealthTech,IPO,4983574,2018-01-06,USA,Corporate,500+,143582086
3360,Startup_3360,EdTech,Seed,9837763,2018-12-11,Germany,VC,500+,354282879
3361,Startup_3361,HealthTech,Series A,34702016,2019-07-15,Germany,Corporate,11-50,422404027
3362,Startup_3362,SaaS,Pre-Seed,29933471,2019-07-09,UK,Private Equity,1-10,361795780
3363,Startup_3363,AI,Series C,14601858,2024-08-20,Germany,Accelerator,1-10,102560443
3364,Startup_3364,HealthTech,Series B,37065194,2020-08-03,Germany,Angel,201-500,217678968
3365,Startup_3365,CleanTech,Seed,8816011,2019-03-13,USA,VC,201-500,459097405
3366,Startup_3366,HealthTech,Pre-Seed,32990576,2022-09-03,India,VC,11-50,351113765
3367,Startup_3367,FinTech,Series A,25180420,2022-02-22,Australia,Private Equity,11-50,372235133
3368,Startup_3368,HealthTech,Series B,43333164,2023-10-09,USA,Angel,51-200,250477591
3369,Startup_3369,FinTech,Series B,17855728,2022-10-26,Australia,Accelerator,11-50,49117864
3370,Startup_3370,E-commerce,Pre-Seed,46974413,2024-06-07,Singapore,Angel,500+,433449509
3371,Startup_3371,SaaS,Series A,7086968,2020-07-01,Australia,Angel,51-200,402936892
3372,Startup_3372,FinTech,IPO,30824034,2025-06-19,Germany,VC,11-50,450010230
3373,Startup_3373,AI,IPO,48562468,2018-03-03,UK,Corporate,500+,495330021
3374,Startup_3374,AgriTech,Seed,31691896,2019-03-19,India,Accelerator,500+,256161781
3375,Startup_3375,SaaS,Pre-Seed,25700772,2018-12-21,UK,Angel,51-200,150374113
3376,Startup_3376,FinTech,Seed,15356328,2023-07-18,Canada,Private Equity,51-200,229226750
3377,Startup_3377,SaaS,IPO,29979513,2018-11-21,UK,VC,500+,494441812
3378,Startup_3378,CleanTech,Series B,27950535,2021-12-25,UK,Corporate,201-500,484651749
3379,Startup_3379,SaaS,Seed,33374310,2023-02-02,Singapore,Corporate,51-200,120574345
3380,Startup_3380,SaaS,Series A,6897946,2021-08-12,Germany,VC,1-10,236139428
3381,Startup_3381,E-commerce,Series C,9578595,2018-03-06,Singapore,Angel,201-500,365244595
3382,Startup_3382,AI,IPO,49987048,2023-12-29,Germany,VC,1-10,92081195
3383,Startup_3383,EdTech,IPO,25763753,2018-03-05,Singapore,Corporate,11-50,205233157
3384,Startup_3384,EdTech,Series A,16078263,2024-07-24,Germany,Corporate,51-200,276740101
3385,Startup_3385,FinTech,Seed,27522819,2024-06-20,Australia,Private Equity,51-200,266767399
3386,Startup_3386,SaaS,Pre-Seed,15538523,2022-12-17,Germany,Private Equity,500+,126822423
3387,Startup_3387,FinTech,Series B,36717551,2025-02-25,Germany,Corporate,51-200,179075929
3388,Startup_3388,E-commerce,Series C,17132272,2025-04-20,UK,Private Equity,1-10,280763344
3389,Startup_3389,E-commerce,Pre-Seed,17333529,2016-11-22,Canada,Private Equity,201-500,229088991
3390,Startup_3390,HealthTech,Pre-Seed,46557715,2021-08-23,Germany,Private Equity,11-50,134588241
3391,Startup_3391,CleanTech,Series A,38001282,2019-10-03,Canada,Corporate,201-500,168871818
3392,Startup_3392,E-commerce,Seed,20596116,2024-09-06,Canada,Angel,1-10,216093184
3393,Startup_3393,HealthTech,IPO,48840993,2016-12-23,USA,Angel,11-50,199038406
3394,Startup_3394,AI,IPO,4957227,2020-10-06,USA,Accelerator,500+,375488199
3395,Startup_3395,FinTech,Series A,36544754,2022-06-10,India,Private Equity,51-200,39377854
3396,Startup_3396,AgriTech,Seed,42920485,2022-06-25,Australia,Angel,51-200,478251938
3397,Startup_3397,AI,Series A,42101006,2022-02-08,Singapore,Accelerator,500+,281330802
3398,Startup_3398,E-commerce,IPO,21714707,2021-08-21,USA,VC,1-10,496225167
3399,Startup_3399,AI,Pre-Seed,42170337,2016-09-23,Germany,Private Equity,500+,311751830
3400,Startup_3400,AI,Series B,36394040,2019-06-16,Canada,Angel,1-10,129162471
3401,Startup_3401,CleanTech,Seed,42698946,2018-03-27,Singapore,Angel,11-50,444601533
3402,Startup_3402,CleanTech,Series C,33408745,2016-10-31,India,Angel,201-500,325982206
3403,Startup_3403,CleanTech,Series C,18267193,2019-08-20,USA,Accelerator,201-500,107288764
3404,Startup_3404,AI,Pre-Seed,25546277,2020-03-14,UK,VC,500+,316203621
3405,Startup_3405,E-commerce,Series A,17438000,2017-02-19,Australia,Private Equity,51-200,158650977
3406,Startup_3406,AgriTech,Series A,38484364,2016-12-07,Singapore,Angel,500+,434916598
3407,Startup_3407,SaaS,IPO,39588026,2025-01-21,India,Corporate,51-200,211362571
3408,Startup_3408,AI,Pre-Seed,25126830,2021-11-02,Germany,Private Equity,500+,425718238
3409,Startup_3409,HealthTech,IPO,16566937,2021-09-22,Singapore,Corporate,500+,497986693
3410,Startup_3410,E-commerce,IPO,26360642,2021-04-04,Canada,Accelerator,201-500,112643789
3411,Startup_3411,AI,Series C,42436132,2020-12-28,Germany,Angel,51-200,259675142
3412,Startup_3412,AgriTech,IPO,36584063,2019-11-01,Germany,Private Equity,201-500,295782184
3413,Startup_3413,SaaS,IPO,38487575,2019-04-05,Singapore,Private Equity,51-200,142395814
3414,Startup_3414,CleanTech,Series C,14858927,2025-04-05,UK,Angel,11-50,192597214
3415,Startup_3415,E-commerce,Series A,14770542,2019-04-12,UK,VC,11-50,231255118
3416,Startup_3416,EdTech,Seed,29305457,2018-10-22,Singapore,Accelerator,11-50,143265995
3417,Startup_3417,SaaS,Series B,14889638,2018-06-18,Singapore,Angel,1-10,366838682
3418,Startup_3418,HealthTech,IPO,17602344,2018-08-21,Singapore,Private Equity,201-500,377589840
3419,Startup_3419,AI,Seed,46036950,2018-01-14,Australia,VC,201-500,404859374
3420,Startup_3420,AgriTech,Series C,41220002,2019-05-25,Australia,Private Equity,11-50,463071086
3421,Startup_3421,EdTech,Seed,11200382,2016-12-07,Canada,Corporate,500+,98991732
3422,Startup_3422,AgriTech,Series B,32560343,2018-05-04,USA,Private Equity,201-500,151941213
3423,Startup_3423,EdTech,Seed,42675741,2019-11-26,Germany,Accelerator,51-200,337826522
3424,Startup_3424,E-commerce,Seed,14988496,2024-04-15,Singapore,Angel,201-500,393194349
3425,Startup_3425,EdTech,Seed,38956236,2024-01-31,Australia,Private Equity,201-500,434390634
3426,Startup_3426,HealthTech,Seed,7985922,2017-11-19,USA,Corporate,51-200,428793834
3427,Startup_3427,HealthTech,Pre-Seed,8410334,2019-05-11,Canada,Corporate,11-50,459462899
3428,Startup_3428,FinTech,IPO,8072115,2021-08-07,Germany,Angel,11-50,164749484
3429,Startup_3429,HealthTech,Series C,43241796,2023-08-19,USA,Corporate,51-200,335188364
3430,Startup_3430,SaaS,Series B,11400398,2024-09-28,Germany,Angel,201-500,192377661
3431,Startup_3431,EdTech,Series C,47164946,2018-09-27,UK,Accelerator,201-500,425200391
3432,Startup_3432,HealthTech,Pre-Seed,10629135,2017-08-09,Singapore,Angel,11-50,45916166
3433,Startup_3433,E-commerce,Pre-Seed,49774995,2019-10-19,UK,VC,1-10,9386483
3434,Startup_3434,AgriTech,Pre-Seed,40600276,2018-04-26,India,Corporate,11-50,90522636
3435,Startup_3435,CleanTech,IPO,27144769,2018-02-10,Canada,Corporate,51-200,347486410
3436,Startup_3436,AgriTech,Pre-Seed,36024488,2018-01-20,Singapore,Private Equity,1-10,82537298
3437,Startup_3437,FinTech,Seed,35318617,2016-06-27,USA,VC,1-10,383070213
3438,Startup_3438,AgriTech,Series C,24759383,2024-02-28,Germany,Private Equity,51-200,267750311
3439,Startup_3439,EdTech,Series A,1720411,2023-03-29,Australia,Angel,500+,329439634
3440,Startup_3440,FinTech,Series B,18181775,2021-07-15,India,Accelerator,11-50,310765764
3441,Startup_3441,EdTech,Pre-Seed,45899205,2018-04-27,Canada,Corporate,201-500,13227529
3442,Startup_3442,E-commerce,Series C,12148297,2024-05-09,Canada,Accelerator,11-50,86775289
3443,Startup_3443,FinTech,Pre-Seed,48812426,2020-03-24,Canada,Angel,51-200,404179979
3444,Startup_3444,AI,IPO,14605330,2018-02-11,USA,Angel,201-500,53373849
3445,Startup_3445,SaaS,Pre-Seed,48792362,2024-03-14,Singapore,VC,500+,392723223
3446,Startup_3446,SaaS,Pre-Seed,20286849,2016-02-06,UK,Private Equity,51-200,331027295
3447,Startup_3447,EdTech,Pre-Seed,11069670,2018-04-23,India,Corporate,11-50,471329222
3448,Startup_3448,AgriTech,Pre-Seed,39414473,2017-06-13,USA,Corporate,1-10,35950119
3449,Startup_3449,CleanTech,Series B,43089181,2017-12-03,Germany,Accelerator,51-200,298906333
3450,Startup_3450,CleanTech,Series C,22733262,2019-12-13,USA,VC,51-200,50330481
3451,Startup_3451,AI,IPO,11474734,2017-04-27,Germany,Angel,11-50,42788294
3452,Startup_3452,FinTech,Pre-Seed,25222044,2025-03-25,Germany,VC,500+,54472403
3453,Startup_3453,AI,Pre-Seed,3041992,2020-07-31,Canada,Corporate,11-50,155962737
3454,Startup_3454,AI,Pre-Seed,13249051,2019-05-17,USA,Private Equity,11-50,200931288
3455,Startup_3455,AgriTech,Pre-Seed,12760548,2022-09-13,UK,Accelerator,500+,203904564
3456,Startup_3456,CleanTech,Seed,41941820,2021-12-14,Germany,Angel,500+,451459107
3457,Startup_3457,FinTech,Seed,23619518,2016-11-15,Australia,Angel,51-200,468706890
3458,Startup_3458,E-commerce,Series A,10951481,2016-04-24,Canada,Angel,1-10,345136938
3459,Startup_3459,AgriTech,Pre-Seed,18690512,2019-06-30,UK,Private Equity,11-50,378904051
3460,Startup_3460,AI,Series A,27911756,2024-01-01,USA,Corporate,1-10,310493152
3461,Startup_3461,AI,Series B,29691381,2019-05-04,UK,Corporate,500+,177612542
3462,Startup_3462,E-commerce,Series A,37523576,2024-05-31,USA,VC,500+,177800993
3463,Startup_3463,AI,Series C,44147518,2025-02-05,Germany,VC,11-50,369206024
3464,Startup_3464,AI,Seed,24177112,2021-09-22,India,Corporate,51-200,1450576
3465,Startup_3465,AI,Seed,48250470,2020-11-22,India,Angel,11-50,115250020
3466,Startup_3466,SaaS,Pre-Seed,29110429,2024-03-14,Singapore,Private Equity,51-200,318369345
3467,Startup_3467,AgriTech,Pre-Seed,15852950,2018-02-10,Singapore,Corporate,201-500,483995555
3468,Startup_3468,HealthTech,Series B,21828969,2024-10-21,Germany,Private Equity,51-200,15469178
3469,Startup_3469,AgriTech,IPO,37145197,2016-04-20,UK,Accelerator,11-50,224400070
3470,Startup_3470,E-commerce,Series B,14256113,2022-09-15,USA,Angel,11-50,5362836
3471,Startup_3471,AI,Series C,29848829,2017-08-30,India,Accelerator,51-200,176843216
3472,Startup_3472,AgriTech,Pre-Seed,44277652,2022-12-17,USA,Corporate,1-10,429384482
3473,Startup_3473,SaaS,Pre-Seed,21031892,2016-11-10,Germany,VC,51-200,341114681
3474,Startup_3474,CleanTech,Series B,29910028,2020-03-02,UK,Corporate,201-500,314183880
3475,Startup_3475,E-commerce,Series B,38132213,2018-07-20,Australia,Accelerator,201-500,130565088
3476,Startup_3476,EdTech,Series B,31785707,2019-11-26,USA,Private Equity,1-10,151654169
3477,Startup_3477,AgriTech,Seed,40985321,2025-07-27,UK,Corporate,201-500,66833811
3478,Startup_3478,EdTech,Series A,18713996,2025-07-14,Australia,VC,11-50,214157716
3479,Startup_3479,AI,Series A,4959334,2018-07-10,India,Accelerator,1-10,332925743
3480,Startup_3480,SaaS,Pre-Seed,33284349,2022-03-04,USA,Corporate,1-10,427156313
3481,Startup_3481,SaaS,Seed,145856,2022-12-29,Canada,Accelerator,1-10,173281474
3482,Startup_3482,AgriTech,Series B,44514669,2019-10-01,India,Accelerator,51-200,253811570
3483,Startup_3483,E-commerce,Pre-Seed,8102546,2016-04-21,UK,Angel,51-200,216350767
3484,Startup_3484,E-commerce,Seed,25438192,2018-06-17,Germany,Private Equity,1-10,15438528
3485,Startup_3485,SaaS,Series C,21843513,2020-01-09,Canada,Angel,201-500,478487358
3486,Startup_3486,E-commerce,IPO,18566420,2020-06-24,Singapore,Accelerator,11-50,247990325
3487,Startup_3487,SaaS,Seed,9912008,2017-11-10,USA,VC,11-50,242839004
3488,Startup_3488,AgriTech,Pre-Seed,14112397,2023-09-23,Singapore,VC,51-200,433033227
3489,Startup_3489,HealthTech,Series A,44871177,2018-06-08,India,Angel,500+,393867891
3490,Startup_3490,SaaS,Series B,36439944,2022-03-06,USA,VC,1-10,445318495
3491,Startup_3491,EdTech,IPO,11818165,2020-09-19,USA,Accelerator,500+,432305815
3492,Startup_3492,E-commerce,Series C,855064,2018-07-29,Canada,Corporate,11-50,15302245
3493,Startup_3493,SaaS,IPO,32603403,2023-04-10,Canada,Accelerator,51-200,216590146
3494,Startup_3494,SaaS,IPO,17101460,2016-04-14,Canada,Corporate,51-200,4239771
3495,Startup_3495,AgriTech,Seed,11894410,2019-12-29,Canada,VC,51-200,270313250
3496,Startup_3496,E-commerce,Pre-Seed,12568701,2020-08-21,Germany,Private Equity,51-200,312005375
3497,Startup_3497,HealthTech,Pre-Seed,35909561,2022-08-30,UK,Private Equity,51-200,67129644
3498,Startup_3498,AgriTech,IPO,42462132,2025-02-05,Canada,Accelerator,1-10,380153773
3499,Startup_3499,HealthTech,Series B,44534248,2025-03-06,India,Accelerator,500+,45948232
3500,Startup_3500,CleanTech,Pre-Seed,43978489,2023-04-30,USA,VC,11-50,445788711
3501,Startup_3501,AgriTech,IPO,21637449,2019-04-10,Singapore,Private Equity,11-50,420373518
3502,Startup_3502,E-commerce,Pre-Seed,8011240,2018-11-17,Canada,Private Equity,51-200,483531186
3503,Startup_3503,FinTech,Series B,21940485,2018-08-04,India,Accelerator,51-200,170061836
3504,Startup_3504,E-commerce,Series C,47802570,2020-08-30,Germany,Private Equity,51-200,341403242
3505,Startup_3505,E-commerce,IPO,23610264,2018-11-23,India,Accelerator,201-500,457888849
3506,Startup_3506,HealthTech,Series A,9483341,2022-04-29,Singapore,Angel,11-50,244936962
3507,Startup_3507,HealthTech,Series A,27079442,2019-08-10,Singapore,Private Equity,51-200,189879004
3508,Startup_3508,E-commerce,IPO,41835230,2018-09-29,India,Corporate,500+,335581763
3509,Startup_3509,E-commerce,Seed,4514165,2024-05-24,Germany,VC,201-500,424709090
3510,Startup_3510,E-commerce,Series C,18085731,2021-01-28,Singapore,Accelerator,1-10,345683320
3511,Startup_3511,HealthTech,Seed,41155008,2022-04-22,Germany,Private Equity,201-500,157192428
3512,Startup_3512,E-commerce,Series A,21609830,2024-01-28,USA,Private Equity,201-500,365821807
3513,Startup_3513,E-commerce,Series B,2331892,2021-05-09,Canada,Accelerator,201-500,358252539
3514,Startup_3514,CleanTech,IPO,15830285,2024-06-04,Singapore,Corporate,500+,91088588
3515,Startup_3515,AI,Pre-Seed,34420414,2019-07-19,India,Private Equity,11-50,94341114
3516,Startup_3516,FinTech,Series A,40461044,2017-07-12,UK,Angel,51-200,165951849
3517,Startup_3517,EdTech,Series C,9585223,2021-02-25,UK,VC,500+,206951793
3518,Startup_3518,FinTech,Series A,3373180,2025-04-01,Australia,Accelerator,500+,263833063
3519,Startup_3519,AI,Series C,7788976,2021-02-14,USA,Private Equity,51-200,200128806
3520,Startup_3520,EdTech,Series C,45433712,2019-09-20,UK,VC,201-500,7417872
3521,Startup_3521,AgriTech,IPO,20445774,2019-02-26,USA,Accelerator,1-10,230195381
3522,Startup_3522,E-commerce,Series C,20173925,2017-06-02,Canada,Accelerator,201-500,260175877
